VNUM	LOCALE_NAME
45511	 ”—нЌ… «бЏ«бг «б¬ќ— (–)
45512	 ”—нЌ… «бгж м (√)
45513	 ”—нЌ… «бЏ«бг «б¬ќ— (√)
45514	 ”—нЌ… «бгж м+ (–)
45515	 ”—нЌ… «бЏ«бг «б¬ќ—+ (–)
45516	 ”—нЌ… «бгж м+ (√)
45517	 ”—нЌ… «бЏ«бг «б¬ќ—+ (√)
45518	ё»Џ… ”«д « Ќг—«Ѕ (–)
45519	ё»Џ… ”«д « ќ÷—«Ѕ (–)
45520	ё»Џ… ”«д « Ќг—«Ѕ (√)
45521	ё»Џ… ”«д « ќ÷—«Ѕ (√)
45522	ё»Џ… ”«д « Ќг—«Ѕ+ (–)
45523	ё»Џ… ”«д « ќ÷—«Ѕ+ (–)
45524	ё»Џ… ”«д « Ќг—«Ѕ+ (√)
45525	ё»Џ… ”«д « ќ÷—«Ѕ+ (√)
45526	ё»Џ… √—д» Ќг—«Ѕ (–)
45527	ё»Џ… √—д» ”жѕ«Ѕ (–)
45528	ё»Џ… √—д» Ќг—«Ѕ (√)
45529	ё»Џ… √—д» ”жѕ«Ѕ (√)
45530	ё»Џ… √—д» Ќг—«Ѕ+ (–)
45531	ё»Џ… √—д» ”жѕ«Ѕ+ (–)
45532	ё»Џ… √—д» Ќг—«Ѕ+ (√)
45533	ё»Џ… √—д» ”жѕ«Ѕ+ (√)
45534	џЎ«Ѕ —√” Ё—Џждн √Ќг— (–)
45535	џЎ«Ѕ —√” Ё—Џждн √ќ÷— (–)
45536	џЎ«Ѕ —√” Ё—Џждн √Ќг— (√)
45537	џЎ«Ѕ —√” Ё—Џждн √ќ÷— (√)
45538	џЎ«Ѕ —√” Ё—Џждн √Ќг—+(–)
45539	џЎ«Ѕ —√” Ё—Џждн √ќ÷—+(–)
45540	џЎ«Ѕ —√” Ё—Џждн √Ќг—+(√)
45541	џЎ«Ѕ —√” Ё—Џждн √ќ÷—+(√)
45542	ќж–… «б√ЁЏм (–)
45543	ќж–… «б√ЁЏм (√)
45544	ќж–… «б√ЁЏм+ (–)
45545	ќж–… «б√ЁЏм+ (√)
45546	ё»Џ… »н÷«Ѕ »Ќ—н… (–)
45547	ё»Џ… “—ё«Ѕ »Ќ—н… (–)
45548	ё»Џ… »н÷«Ѕ »Ќ—н… (√)
45549	ё»Џ… “—ё«Ѕ »Ќ—н… (√)
45550	ё»Џ… »н÷«Ѕ »Ќ—н…+ (–)
45551	ё»Џ… “—ё«Ѕ »Ќ—н…+ (–)
45552	ё»Џ… »н÷«Ѕ »Ќ—н…+ (√)
45553	ё»Џ… “—ё«Ѕ »Ќ—н…+ (√)
45554	ё—жд ѕжяж»н ”жѕ«Ѕ (–)
45555	ё—жд ѕжяж»н “—ё«Ѕ (–)
45556	ё—жд ѕжяж»н ”жѕ«Ѕ (√)
45557	ё—жд ѕжяж»н “—ё«Ѕ (√)
45558	ё—жд ѕжяж»н ”жѕ«Ѕ+ (–)
45559	ё—жд ѕжяж»н “—ё«Ѕ+ (–)
45560	ё—жд ѕжяж»н ”жѕ«Ѕ+ (√)
45561	ё—жд ѕжяж»н “—ё«Ѕ+ (√)
45562	ќж–… «б≈ѕ«д… (–)
45563	ќж–… «б≈ѕ«д… (√)
45564	ё»Џ… Ћбћн… ѕ«Ё∆… (–)
45565	ё»Џ… Ћбћн… д»нб… (–)
45566	ё»Џ… Ћбћн… ѕ«Ё∆… (√)
45567	ё»Џ… Ћбћн… д»нб… (√)
45568	ё»Џ… Ћбћн… ѕ«Ё∆…+ (–)
45569	ё»Џ… Ћбћн… д»нб…+ (–)
45570	ё»Џ… Ћбћн… ѕ«Ё∆…+ (√)
45571	ё»Џ… Ћбћн… д»нб…+ (√)
45572	ё»Џ… »Ќ—н… »н÷«Ѕ (–)
45573	ё»Џ… »Ќ—н… Ќг—«Ѕ (–)
45574	ё»Џ… »Ќ—н… »н÷«Ѕ (√)
45575	ё»Џ… »Ќ—н… Ќг—«Ѕ (√)
45576	ё»Џ… »Ќ—н… »н÷«Ѕ+ (–)
45577	ё»Џ… »Ќ—н… Ќг—«Ѕ+ (–)
45578	ё»Џ… »Ќ—н… »н÷«Ѕ+ (√)
45579	ё»Џ… »Ќ—н… Ќг—«Ѕ+ (√)
45596	Џг«г… Ќг—«Ѕ г“нд… (–)
45597	Џг«г… “—ё«Ѕ г“нд… (–)
45598	Џг«г… Ќг—«Ѕ г“нд… (√)
45599	Џг«г… “—ё«Ѕ г“нд… (√)
45600	Џг«г… Ќг—«Ѕ г“нд…+ (–)
45601	Џг«г… “—ё«Ѕ г“нд…+ (–)
45602	Џг«г… Ќг—«Ѕ г“нд…+ (√)
45603	Џг«г… “—ё«Ѕ г“нд…+ (√)
45604	ё»Џ… ‘«ЎнЅ (–)
45605	ё»Џ… ‘«ЎнЅ ЏЁжн… (–)
45606	ё»Џ… ‘«ЎнЅ (√)
45607	ё»Џ… ‘«ЎнЅ ЏЁжн… (√)
45608	ё»Џ… ‘«ЎнЅ+ (–)
45609	ё»Џ… ‘«ЎнЅ ЏЁжн…+ (–)
45610	ё»Џ… ‘«ЎнЅ+ (√)
45611	ё»Џ… ‘«ЎнЅ ЏЁжн…+ (√)
49001	гб«»” е«б… Џ«ѕн…
49002	гб«»” е«б… »”нЎ…
49003	гб«»” е«б… —ЁнЏ…
49004	гб«»” е«б… б«гЏ…
49005	гб«»” е«б… —«∆Џ…
49006	гб«»” е«б… г‘Џ…
49990	е«б… «бћбнѕ
49991	е«б… «бд«— (10)
49992	е«б… «бд«— (50)
49993	е«б… «бд«— (100)
49994	е«б… «бд«— (250)
49995	е«б… «бд«— (500)
50001	я «» «бЌў
50002	ќ« г –е»н
50003	≈Џ«ѕ…  д÷нѕ «бге«—« 
50004	гя ‘Ё «бЌѕЋ
50005	»Ў«ё… б—яж» «бќнб
50006	’дѕжё яд“ –е»н
50007	’дѕжё яд“ Ё÷н
50008	гЁ «Ќ –е»н
50009	гЁ «Ќ Ё÷н
50010	ћж—»
50011	’дѕжё яд“ ÷жЅ «бёг—
50012	’дѕжё яд“ –е»н+
50013	’дѕжё яд“ Ё÷н+
50014	гЁ «Ќ –е»н+
50015	гЁ «Ќ Ё÷н+
50016	гЏћжд «бЁ«’жбн«
50017	гЏћжд «б”я—
50018	гЏћжд «бЁж«яе
50019	√—“ Ќбж
50020	яЏя… «бЁ«’жбн«
50021	яЏя… «б”я—
50022	яЏя… «бЁж«яе
50023	гЌЁў… г«б
50024	ж—ѕ…
50025	‘жяжб« …
50026	дёжѕ гЏдн…
50027	 –я—… «б”Ќ»
50028	ќ« г –ж гЌ жм –е» 999
50029	ќ« г –ж гЌ жм –е» 750
50030	ќ« г –ж гЌ жм –е» 585
50031	ж—ѕ…
50032	Ќбжм
50033	’дѕжё ”—н
50034	’дѕжё џ«г÷
50035	еѕн… (’Ё—«Ѕ)
50036	еѕн… (»дЁ”ћн…)
50037	’дѕжё яд“ ”ѕ«”н «б‘яб
50038	‘е«ѕ… »—жд“н…
50039	‘е«ѕ… Ё÷н…
50040	‘е«ѕ… –е»н…
50041	Џб»… еѕн…
50042	гнѕ«бн… «б»Ўб
50043	гЁ «Ќ Ќж—н… «бг«Ѕ
50046	Џ‘»… д»нб…
50047	ћдя… Ќг—«Ѕ (Ё«ќ—…)
50048	ЏбЁ «бЌ’«д
50049	я «» «бЌ’«д «б–е»н
50050	гнѕ«бн… «бЌ’«д
50051	’ж—… «бЌ’«д
50052	я «» √”бЌ… «бЌ’«д
50053	я «» «бЌ’«д «бЏ”я—н
50054	 »д
50055	ћ“—
50056	ћдя… Ќг—«Ѕ
50057	Џ‘»… «бё—ѕ «б”еб
50058	Џ‘»… «бё—ѕ «бЏ«ѕн
50059	Џ‘»… «бё—ѕ «б’Џ»
50060	я «» Ёд —яж» «бќнб
50061	ѕбнб  —жн÷ «бЌ’«д
50062	ѕбнб —яж» «бќнб
50067	бЁнЁ… «б шЎж—
50068	бЁнЁ… «бЎ«Ё—
50070	’дѕжё “Џнг «бџнб«д
50071	’дѕжё «бё«∆ѕ «б‘—н—
50072	’дѕжё ё«∆ѕ «б√‘»«Ќ
50073	’дѕжё «бЏдя»ж  «бгбя
50074	’дѕжё «бЏдя»ж  «бЏгб«ё
50075	’дѕжё Ќ«гб «бж»«Ѕ
50076	’дѕжё «б”бЌЁ«… «б’Ќ—«жн…
50077	’дѕжё –ж «б ”Џ… –нжб
50078	’дѕжё ‘»Ќ «бдг— «б√’Ё—
50079	’дѕжё гбя «бд«—
50080	’дѕжё «б днд «б√Ќг—
50081	’дѕжё гбя «б‘н«Ўнд
50082	’дѕжё ё«»÷ «б√—ж«Ќ
50083	—ќ’… «бён«ѕ…
50084	Ќћ— гЁ «Ќ
50085	»–—…
50086	яЏя… «бёг—
50087	яЏя… «б√—“ ж«бЁ«’жбн«
50088	яЏя… «б√—“ »«бЌ»ё
50089	Ќћ— гЁ «Ќ
50090	’дѕжё –нжб «бЋЏб» «б ”Џ…
50091	”ж‘н «б”гя «б–е»н
50092	”ж‘н «б‘»жЎ
50093	”ж‘н «б”бгжд
50094	”ж‘н ”гя «б”бж—
50095	ё—Џ
50096	я—… «бёѕг
50100	√бЏ«» д«—н…
50101	√бЏ«» д«—н…
50102	√бЏ«» д«—н…
50103	√бЏ«» д«—н…
50104	√бЏ«» д«—н…
50105	√бЏ«» д«—н…
50106	√бЏ«» д«—н… Џнѕ «бгнб«ѕ
50107	√бЏ«» д«—н… ’ндн…
50108	ѕж«г… √бЏ«» д«—н…
50109	’дѕжё √Ќг— гд «б√»дж”
50110	’дѕжё «б Ё«ќ— гд «б√»дж”
50111	’дѕжё √’Ё— гд «б√»дж”
50112	’дѕжё ќ‘»н √ќ÷— Ё«ёЏ
50113	’дѕжё √ќ÷— гд «б√»дж”
50114	’дѕжё √“—ё гд «б«»дж”
50115	’дѕжё ё—г“н гд «б√»дж”
50116	ж’нб  »ѕнб «б”б«Ќ
50117	’дѕжё «бЌбн…
50118	NoNAme
50119	NoNAme
50120	ќ—Ўж‘… Ќѕнѕн…
50121	Џб»… Ќѕнѕн…
50122	’дѕжё Ќѕнѕн
50123	»жў…
50124	«б’дѕжё «бќ‘»н бгж—‘
50125	’дѕжё Џћн»
50126	’дѕжё Џћн»
50127	’дѕжё «б“г—ѕ «бЏћн»
50128	’дѕжё н«ёж  √“—ё Џћн»
50129	’дѕжё «бћг‘  «бЏћн»
50130	’дѕжё «бг”«»ё…
50131	’дѕжё ”н —нд «бЏћн»
50132	’дѕжё «бн«ёж  «бЏћн»
50133	’дѕжё «б“г—ѕ «бЏћн»
50134	’дѕжё н«ёж  √“—ё Џћн»
50135	’дѕжё «бћг‘  «бЏћн»
50136	’дѕжё «б ж»«“ «бЏћн»
50137	’дѕжё «б”н —нд «бЏћн»
50150	гЁ «Ќ «бн«ёж 
50151	гЁ «Ќ «б“г—ѕ
50152	гЁ «Ќ «бн«ёж  «б√“—ё
50153	гЁ «Ќ «бћг‘ 
50154	гЁ «Ќ «б ж»«“
50155	гЁ «Ќ «б”н —нд
50156	гЁ «Ќ «бн«ёж 
50160	»н÷… гЁ«ћ√…
50161	»н÷… гЁ«ћ√…
50162	»н÷… гЁ«ћ√…
50163	»н÷… гЁ«ћ√…
50164	»н÷… гЁ«ћ√…
50165	»н÷… гЁ«ћ√…
50166	»н÷… гЁ«ћ√…
50167	»н÷… гЁ«ћ√…
50168	»н÷… гЁ«ћ√…
50169	»н÷… гЁ«ћ√…
50170	»н÷… гЁ«ћ√…
50171	»н÷… гЁ«ћ√…
50172	»н÷… гЁ«ћ√…
50173	»н÷… гЁ«ћ√…
50174	»н÷… гЁ«ћ√…
50175	»н÷… гЁ«ћ√…
50176	»н÷… гЁ«ћ√…
50177	»н÷… гЁ«ћ√…
50178	»н÷… гЁ«ћ√…
50179	»н÷… гЁ«ћ√…
50180	”хбш… Ё«—џ…
50181	”хбш… »н÷ «бгЁ«ћ√…
50182	’дѕжё «бЋж«»
50183	Ќбжн« 
50184	NoNAme
50185	NoNAme
50186	’дѕжё Ё—Џ«∆нб
50187	’дѕжё «б бгн– 1
50188	’дѕжё «б бгн– 2
50189	’дѕжё «б бгн– 3
50190	’дѕжё «бќ»н— 1
50191	’дѕжё «бќ»н— 2
50192	’дѕжё «бќ»н— 3
50193	’дѕжё «б√”н«ѕ 1
50194	’дѕжё «б√”н«ѕ 2
50195	’дѕжё «б√”н«ѕ 3
50196	’дѕжё «бќ»н— «бгЌ —Ё
50197	NoNAme
50198	NoNAme
50199	NoNAme
50200	Ќ“г…
50201	»«ё… √“е«—
50202	»«ё… √“е«—
50212	’дѕжё «б бгн– 1
50213	’дѕжё «б бгн– 1
50215	’дѕжё «бе«бжнд
50216	‘—«» ќжбдћ«д
50249	’дѕжё «б«д ’«—
50252	яж— ѕ—«яждн”
50253	NoNAme
50254	’дѕжё «бўб«г
50255	яж— ѕ—«яждн” (ќ«г)
50256	яж— ѕ—«яждн” (г‘Ќж–)
50257	яж— ѕ—«яждн” (д«ѕ—)
50258	яж— ѕ—«яждн” (Џ нё)
50259	яж— ѕ—«яждн” (√”Ўж—н)
50260	яж— ѕ—«яждн” (ќ«г)
50263	бЁнЁ… «б—ш»Ў
50264	бЁнЁ… Ёя «б—ш»Ў
50265	я—… –е»н…
50266	’дѕжё ћ« жд  н—г
50267	’дѕжё Okey –е»н
50268	’дѕжё Okey Ё÷н
50269	’дѕжё Okey »—жд“н
50270	’дѕжё «бгбя… гнбн
50271	’дѕжё Ќ«—” «б днд
50272	’дѕжё ’нѕ «б√”н«ѕ –е»н
50273	’дѕжё ’нѕ «б√”н«ѕ Ё÷н
50274	’дѕжё ’нѕ «б√”н«ѕ »—жд“н
50275	’дѕжё Okey –е»н
50276	’дѕжё Okey Ё÷н
50277	’дѕжё Okey »—жд“н
50278	ё—д «б»жў…
50279	я—н«  «б»жў…
50280	’Ќд »бж—н
50281	яЏя… «б»жў…
50282	’дѕжё гх»—шѕ
50283	»Ў«ё… «бжЌж‘
50284	»Ў«ё… жЌ‘ (ё. ббг «ћ—…)
50285	’дѕжё гдЎё… гЏ—я… Ќѕнѕн
50286	’дѕжё гдЎё… гЏ—я… –е»н
50287	’дѕжё «бгнѕ«д1
50288	’дѕжё «бгнѕ«д2
50289	≈Џ«ѕ… «бЌн«…
50290	’дѕжё гдЎё… гЏ—я… ќ‘»н
50294	’дѕжё «бгбя… гнбн
50296	’дѕжё «б’ѕ
50297	’дѕжё «бѕЁЏ
50298	’дѕжё «б’ѕ
50299	’дѕжё «бѕЁЏ
50300	я «» «бге«—« 
50301	Ёд Ќ—» ’д-“н
50302	Ёд Ќ—» жж-“н
50303	Ёд Ќ—» ж«н бн«ж-“н
50304	« ё«д «бећжг «б«“ѕж«ћн
50305	я «» ”нѕ ећжг «“ѕж«ћн
50306	Ёд ећжг «“ѕж«ћн —ЁнЏ
50307	я «» «бгег«  (”еб)
50308	я «» «бгег«  (Џ«ѕн)
50309	я «» «бгег«  (’Џ»)
50310	я «» «бгег« (гЌ —Ё)
50311	бџ«  «б‘нд”ж
50312	бџ«  ‘ждћж
50313	бџ«  ћндшж
50314	я «» «б Ќжшхб
50315	я «» «б Ќжшб «бг ёѕг
50316	я «» «б Ќжшб «бгЌ —Ё
50317	я «» «бгег«  (бб ћ«—»)
50318	я «» «бгег«  (”еб)
50319	я «» «бгег«  (Џ«ѕн)
50320	я «» «бгег«  (’Џ»)
50321	я «» «бгег« (гЌ —Ё)
50322	бЁнЁ… «б Ќжшхб
50323	’дѕжё ях » «б’ѕ
50324	’дѕжё ях » «бѕЁЏ
50325	я «» «бѕё…
50330	я «» «бгег«  (Ќ«яг 1)
50331	я «» «бгег«  (Ќ«яг 2)
50332	я «» «бгег«  (Ќ«яг 3)
50333	я «» «бгег«  (ѕ. ћж«дћ)
50334	я «» «бгег«  (д. ћж«дћ)
50335	я «» «бгег«  (гг— ннб«ѕ)
50336	я «» «бгег«  (г. «б—н«Ќ)
50337	я «» «бгег«  ( . «б—жЌ)
50338	я«—н“г« «бг» ѕнЅ
50339	я«—н“г« «бг ёѕг
50340	я«—н“г« «бгЌ —Ё
50341	 √Ћн— «бг» ѕнЅ
50342	 √Ћн— «бг ёѕг
50343	 √Ћн— «бгЌ —Ё
50401	ћ—Ќ Ћб«Ћн «б« ћ«е« 
50402	я «» ѕж«г… «б”нЁ
50403	я «» д‘ж… «бё «б
50404	я «» е«б… «б”нЁ
50405	я «» «бЎднд
50406	я «» «бЏ“нг…
50416	я «» «бећжг «б«ќ —«ён
50417	я «» «б÷—» «бг»—Ќ
50418	я «» «б÷—»… »«бёѕг
50419	я «» «бћ”ѕ «бёжн
50420	я «» ÷—»… «б”нЁ
50421	я «» «б”нЁ «бѕ«∆—н
50431	я «» «бягнд
50432	я «» «бећжг «б»—ён
50433	я «» ѕж«г… «бќдћ—
50434	я «» «б гжне
50435	я «» «б”г
50436	я «» «б”г «б“«ЌЁ
50446	я «» «бЎбё… «бгя——…
50447	я «» ж«»б «б”е«г
50448	я «» √”ег «бд«—
50449	я «» «бг‘н «бќЁнЁ
50450	я «» «б”ег «б”«г
50451	я «» ÷—»… «б‘—«—…
50461	я «» ÷—»… «б√’»Џ
50462	я «» ѕж«г… «б днд
50463	я «» «б‘Ё—… «б”Ќ—н…
50464	я «» «б ќжнЁ
50465	я «» «бѕ—Џ «б”Ќ—н
50466	я «» ≈»Ў«б «б”Ќ—
50476	я «» «б÷—»… «б‘—н—…
50477	я «» «б÷—»… «бд«—н…
50478	я «» ‘»Ќ «бд«—
50479	я «» «бЌг«н… «б‘—н—…
50480	я «» ÷—»… «б‘»Ќ
50481	я «» Ќћ— «б‘—
50491	я «» «б Џжн–… «бЎ«∆—…
50492	я «» —г«н… «б днд
50493	я «» “∆н— «б днд
50494	я «» «б»—я…
50495	я «» «б≈дЏя«”
50496	я «»  ёдн… г”«Џѕ… «б днд
50506	я «» —гн… «б»—ё
50507	я «» «б»—ё
50508	я «» гќб» «б»—ё
50509	я «» «б‘Ё«Ѕ
50510	я «» «б”—Џ…
50511	я «» «бећжг
50512	Ќћ— ёж” ё“Ќ
50513	Ќћ— —жЌн
50514	я «» «бѕЁЏ
50515	я «» «б’ѕ
50516	’ѕ ѕжш«г… «б”нЁ
50517	’ѕ «бягнд
50518	’ѕ ÷—»… «б√’»Џ
50519	’ѕ —г«н… «б днд
50520	’ѕ «б÷—»… «бќ«—ё…
50521	’ѕ «б”ег «бдш«—н
50522	’ѕ «б÷ш—»… «б‘ш—н—…
50523	’ѕ «” ѕЏ«Ѕ «б»—ё
50524	’ѕ дЁ” «б–ш∆»
50525	Ќћ— —жЌн+
50527	ћ—Џ… «бгже»…
50528	’дѕжё яд“ нже«—«
50529	’дѕжё я » «бг”«— «б «”Џ
50530	я «» «б г“нё
50531	я «» дЁ” «б–∆»
50532	я «» ёЁ“… «б–∆»
50533	я «» гќб» «б–∆»
50534	я «» —жЌ «б–∆» «бя—“н
50535	я «» —жЌ «б–∆» «бдшнбн
50560	ѕЁЏ… ѕжш«г… «б”нЁ
50561	ѕЁЏ… «бягнд
50562	ѕЁЏ… ÷—»… «б√’»Џ
50563	ѕЁЏ… —г«н… «б днд
50564	ѕЁЏ… «бећжг «б«ќ —«ён
50565	ѕЁЏ… «б”ег «бдш«—н
50566	ѕЁЏ… «б÷ш—»… «б‘ш—н—…
50567	ѕЁЏ… «” ѕЏ«Ѕ «б»—ё
50568	ѕЁЏ… дЁ” «б–ш∆»
50569	«б“б“«б (ге«—… 9)
50570	«б÷жЅ «бдћгн (ге«—… 9)
50571	Ўбё… «бЏ«’Ё… (ге«—… 9)
50572	ѕЁЏ… «бћЌнг (ге«—… 9)
50573	гжћ… «бгж  (ге«—… 9)
50574	дн“я (ге«—… 9)
50575	ћд«Ќ «б√Ћн— (ге«—… 9)
50576	Џ«’Ё… «бгќб» (ге«—… 9)
50600	я «» «б Џѕнд
50601	Ќћ— «бг«”
50602	яе—г«д
50603	ћ–Џ г Ќћ—
50604	ќ«г дЌ«”
50605	ќ«г Ё÷…
50606	ќ«г –е»
50607	ќ«г «бн‘г
50608	ќ«г ќ‘» «б√»дж”
50609	ёЎЏ… бƒбƒ
50610	ќ«г –е» √»н÷
50611	ќ«г »бж—
50612	ќ«г ћг‘ 
50613	ќ«г ѕгжЏ «б”г«Ѕ
50614	ќ«г »бж— «б—жЌ
50615	ќ«г «бн«ёж 
50616	ќ«г «бЏёнё
50617	ќ«г «б“г—ѕ
50618	ќ«г «бн«ёж  «б√“—ё
50619	ќ«г «б ж—г«бнд
50621	г«”…
50622	яе—г«д
50623	ќ‘» √ЌЁж—н
50624	дЌ«”
50625	Ё÷…
50626	–е»
50627	н‘г
50628	ќ‘» «б√»дж”
50629	бƒбƒ
50630	–е» √»н÷
50631	»бж—
50632	ћг‘ 
50633	ѕгжЏ «б”г«Ѕ
50634	»бж— «б—жЌ
50635	н«ёж 
50636	Џёнё
50637	“г—ѕ
50638	н«ёж  √“—ё
50639	 ж—г«бнд
50640	ќ«г «бн‘г «б÷»«»н (гег…)
50641	ќ«г «бн‘г «б‘г”н
50642	ќ«г «бн‘г «бўб«гн
50643	ќ«г «бн‘г «бѕќ«дн
50644	ќ«г «бн‘г «б÷»«»н
50661	«бн‘г «б‘г”н
50662	«бн‘г «бўб«гн
50663	«бн‘г «бѕќ«дн
50664	«бн‘г «б÷»«»н
50701	“е— ќжќ
50702	“е—… «бћ—”
50703	“е—… «бќ—г…
50704	ћ–ж— џ«дџж
50705	“е—… «ббнбя
50706	ЁЎ—  ж
50707	ж—ѕ… ћ»«б «б√б»
50708	 ж 
50709	д» … «бедѕ»«Ѕ
50710	д» … «б‘жя
50711	 г—
50712	д» … ”«г-“н
50721	“е—… «бќжќ
50722	“е—… «бћ—”
50723	“е—… «бќ—г…
50724	ћ–ж— џ«дџж
50725	“е—… «ббнбя
50726	ЁЎ—  ж
50727	ж—ѕ… ћ»«б «б√б»
50728	 ж 
50729	д» … «бедѕ»«Ѕ
50730	д» … «б‘жя
50731	 г—
50732	д» … ”«г-“н
50733	ж—ё… «ббе»
50734	ћ–— «б’ёнЏ
50735	Џ‘»… «б—Џѕ
50736	«“е«— «б—н«Ќ «б‘г«бн…
50737	гЌб«ё «б√—÷
50738	‘жя… «бўб«г
50739	≈я”н— «бёж… «бгЁ—џ…
50740	≈я”н— «бгё«жг… «бгЁ—џ…
50741	Џ‘»… –е»н…
50801	Џ’н— “е—… «бќжќ
50802	Џ’н— “е— «бћ—”
50803	Џ’н— “е—… «бќ—г…
50804	Џ’н— ћ–ж— «бџ«дџж
50805	Џ’н— “е— «ббнбя
50806	Џ’н— ЁЎ— «б ж
50807	Џ’н— “е— ћ»«б «б√б»
50808	Џ’н— «б ж 
50809	Џ’н— «бедѕ»«Ѕ
50810	Џ’н— д» … «б‘жя
50811	Џ’н— «б г—
50812	Џ’н— д» … ”«г-“н
50813	г«Ѕ ”нг
50814	г«Ѕ ѕжя
50815	г«Ѕ »ж
50816	г«Ѕ нждџ
50817	г«Ѕ “д
50818	г«Ѕ ”«г »ж
50819	г«Ѕ гждџ
50820	г«Ѕ еж«б
50821	дѕм √Ќг—
50822	дѕм ж—ѕн
50823	дѕм √’Ё—
50824	дѕм √ќ÷—
50825	дѕм √“—ё
50826	дѕм √»н÷
50830	≈я”н— ёж… «ббе»
50831	≈я”н— ёж… «б’ёнЏ
50832	≈я”н— ёж… «б—Џѕ
50833	≈я”н— ёж… —н«Ќ «б‘г«б
50834	≈я”н— ёж… «б√—÷
50835	≈я”н— ёж… «бўб«г
50836	≈я”н— гё«жг… «ббе»
50837	≈я”н— гё«жг… «б’ёнЏ
50838	≈я”н— гё«жг… «б—Џѕ
50839	≈я”н— гё«жг… —н«Ќ «б‘г«б
50840	≈я”н— гё«жг… «б√—÷
50841	≈я”н— гё«жг… «бўб«г
50842	≈я”н— ёж… «ббе» «б–е»н
50843	≈я”н— ёж… «б’ёнЏ «б–е»н
50844	≈я”н— ёж… «б—Џѕ «б–е»н
50845	≈я”н— ёж… —н«Ќ «б‘г«б –.
50846	≈я”н— ёж… «б√—÷ «б–е»н
50847	≈я”н— ёж… «бўб«г «б–е»н
50848	≈я”н— гё«жг… «ббе» –е»н
50849	≈я”н— гё«жг… «б’ёнЏ –е»н
50850	≈я”н— гё«жг… «б—Џѕ –е»н
50851	≈я”н— гё«жг… —н«Ќ ‘. –
50852	≈я”н— гё«жг… «б√—÷ –е»н
50853	≈я”н— гё«жг… «бўб«г –е»н
50901	ё«—ж—… Ё«—џ…
50902	ж’Ё… ббг» ѕ∆нд
50903	ж’Ё…
50904	ж’Ё… «бгЌ —Ёнд
50905	ж’Ё… г«Ѕ ”нг
50906	ж’Ё… г«Ѕ ѕжя
50907	ж’Ё… г«Ѕ »ж
50908	ж’Ё… г«Ѕ нждџ
50909	ж’Ё… г«Ѕ “д
50910	ж’Ё… г«Ѕ еж«б
50911	”ж‘н «б“дѕ—
50912	”ж‘н «б‘»жЎ
50913	”ж‘н «б”бгжд
50914	”ж‘н ”гя «б”бж—
50920	Ќ“г… нж дж—н «б–е»н…
50921	Ќ“г… нж дж—н «бЁ÷н…
50922	Ќ“г… нж дж—н «б»—жд“н…
50923	Џб»… нж дж—н «б–е»н…
50924	Џб»… нж дж—н «бЁ÷н…
50925	Џб»… нж дж—н «б»—жд“н…
50926	Ќћ— я—нг
50927	’дѕжё гд ёж… «б днд
50928	џднг… гбян… –е»н…
50929	џднг… гбян… Ё÷н…
50930	џднг… гбян… »—жд“н…
50931	’дѕжё ж—ё «ббЏ» (√Ќг—)
50932	’дѕжё ж—ё «ббЏ» (√“—ё)
50933	’дѕжё ж—ё «ббЏ» (ж—ѕн)
50934	Ќён»… «б√Ќћ«— «бя—нг…
50938	’дѕжё «бЏ—«Ё «б√Ќг—
50939	’дѕжё «бЏ—«Ё «б√“—ё
50940	’дѕжё «бЏ—«Ё «бж—ѕн
51001	‘ў«н« «бЎ«ё…
51002	»бж— «бЎ«ё…
51501	яж— ѕ—«яждн” (ќ«г)
51502	яж— ѕ—«яждн” (ќ«г)
51503	яж— ѕ—«яждн” (Џ«ѕн)
51504	яж— ѕ—«яждн” (дЁн”)
51505	яж— ѕ—«яждн” (Ћгнд)
51506	яж— ѕ—«яждн” (ќ—«Ён)
51507	яж— ѕ—«яждн” (г‘Ќж–)
51508	яж— ѕ—«яждн” (д«ѕ—)
51509	яж— ѕ—«яждн” (Џ нё)
51510	яж— ѕ—«яждн” (√”Ўж—н)
51511	яж— ѕн«г«”
51512	яж— н«ёж жг
51513	яж— н‘г жг
51514	яж— н«ёж“—ёг
51515	яж— Џёнё жг
51516	яж— ¬ —жг
51517	яж— ѕн«г«” (Џ«ѕн)
51518	яж— н«ёж жг (Џ«ѕн)
51519	яж— н‘г жг (Џ«ѕн)
51520	яж— н«ёж“—ёг (Џ«ѕн)
51521	яж— Џёнё жг (Џ«ѕн)
51522	яж— ¬ —жг (Џ«ѕн)
51523	яж— ѕн«г«” (дЁн”)
51524	яж— н«ёж жг (дЁн”)
51525	яж— н‘г жг (дЁн”)
51526	яж— н«ёж“—ёг (дЁн”)
51527	яж— Џёнё жг (дЁн”)
51528	яж— ¬ —жг (дЁн”)
51529	яж— ѕн«г«” (Ћгнд)
51530	яж— н«ёж жг (Ћгнд)
51531	яж— н‘г жг (Ћгнд)
51532	яж— н«ёж“—ёг (Ћгнд)
51533	яж— Џёнё жг (Ћгнд)
51534	яж— ¬ —жг (Ћгнд)
51535	яж— ѕн«г«” (я«гб)
51536	яж— н«ёж жг (я«гб)
51537	яж— н‘г жг (я«гб)
51538	яж— н«ёж“—ёг (я«гб)
51539	яж— Џёнё жг (я«гб)
51540	яж— ¬ —жг (я«гб)
